id,pair_id,pair,direction,content_pos,style_pos,shape_label,texture_label,shape_name,texture_name,edge_corr,style_gain,pixel_std,auto_accept,manual_accept
229,4,bird-monkey,monkey->bird,427,108,7,1,monkey,bird,0.7193039059638977,0.6643141806125641,0.2257777154445648,1,
230,4,bird-monkey,monkey->bird,287,359,7,1,monkey,bird,0.7263467907905579,0.7373131513595581,0.2020545154809951,1,
231,4,bird-monkey,monkey->bird,39,116,7,1,monkey,bird,0.6605952978134155,0.6671231985092163,0.2760494947433471,1,
232,4,bird-monkey,monkey->bird,237,342,7,1,monkey,bird,0.7206119894981384,0.5475082397460938,0.197710633277893,1,
233,4,bird-monkey,monkey->bird,66,9,7,1,monkey,bird,0.8606792688369751,0.4427282810211181,0.199422225356102,0,
234,4,bird-monkey,monkey->bird,212,279,7,1,monkey,bird,0.7169318199157715,0.6028261482715607,0.2244876474142074,1,
235,4,bird-monkey,monkey->bird,117,13,7,1,monkey,bird,0.671168863773346,0.6182580888271332,0.2630595862865448,1,
236,4,bird-monkey,monkey->bird,452,67,7,1,monkey,bird,0.8578993082046509,0.6459428668022156,0.2625641822814941,1,
237,4,bird-monkey,monkey->bird,315,402,7,1,monkey,bird,0.643661618232727,0.6348376870155334,0.236330509185791,1,
238,4,bird-monkey,monkey->bird,8,374,7,1,monkey,bird,0.7105391621589661,0.7261386513710022,0.2184550166130066,1,
239,4,bird-monkey,monkey->bird,211,20,7,1,monkey,bird,0.7751440405845642,0.5987154543399811,0.1985139697790146,1,
