index,group,fine_class,pred,u_msp,u_mls,u_energy,u_mahalanobis
5495,near,tractor,truck,0.00087850618,-8.7570543,-8.7579332,693.4205
5550,near,tractor,truck,0.00047136807,-9.4514732,-9.4519447,665.17649
5696,near,tractor,truck,0.0021806897,-8.2750368,-8.2772199,936.83073
5818,near,tractor,horse,0.51480486,-3.2821927,-4.0053968,3646.8039
6063,near,tractor,truck,0.12902086,-5.1749363,-5.3130735,2577.7661
6360,near,tractor,automobile,0.00090032833,-9.5169287,-9.5178294,584.40288
6379,near,tractor,airplane,0.054590266,-6.538794,-6.5949309,2211.3294
6398,near,tractor,automobile,0.03188066,-6.5172219,-6.5496218,1697.4526
6430,near,tractor,truck,0.0089159026,-8.5750799,-8.5840358,1532.652
6546,near,tractor,airplane,0.70523354,-1.8677385,-3.0893104,4469.6636
6807,near,tractor,truck,0.0010603106,-8.481288,-8.4823488,332.27988
6866,near,tractor,truck,0.0082987241,-7.3210945,-7.3294279,1922.2625
6930,near,tractor,truck,0.00023648312,-9.8362608,-9.8364973,703.11223
7006,near,tractor,truck,0.15821545,-4.5545516,-4.7267828,2810.3684
7086,near,tractor,truck,0.00087304843,-9.383131,-9.3840045,846.09886
7146,near,tractor,bird,0.51224764,-3.545382,-4.2633295,4869.9586
7388,near,tractor,ship,0.26001541,-4.8051906,-5.1063165,3856.3488
7507,near,tractor,truck,0.012770144,-7.2444544,-7.2573068,2020.0723
7590,near,tractor,truck,0.31475774,-4.8884997,-5.2664826,3486.4366
7643,near,tractor,truck,0.43649158,-2.9015813,-3.4751543,4237.488
7660,near,tractor,bird,0.47964339,-4.0161285,-4.6693695,4806.5884
7736,near,tractor,truck,0.47315261,-4.6115866,-5.2524309,3370.8623
7829,near,tractor,deer,0.11566984,-4.5753884,-4.6983132,2811.4046
7884,near,tractor,ship,0.0026289284,-7.944571,-7.9472034,859.20048
8026,near,tractor,airplane,0.084453645,-6.5488701,-6.6371044,3468.8571
8141,near,tractor,ship,0.12376338,-6.4814925,-6.6136116,2815.5691
8169,near,tractor,truck,0.012918326,-6.831223,-6.8442255,1413.8763
8258,near,tractor,truck,0.18937162,-5.5446134,-5.7545589,3348.2862
8329,near,tractor,truck,0.038651192,-6.9961276,-7.0355456,2100.7947
8580,near,tractor,truck,0.032580441,-7.3412127,-7.3743358,1941.0789
8906,near,tractor,airplane,0.025892591,-6.2328773,-6.259111,1972.6071
8942,near,tractor,ship,0.22500457,-4.1867504,-4.4416486,3284.83
8996,near,tractor,ship,4.7036271e-05,-11.279839,-11.279886,514.42058
9019,near,tractor,truck,0.00037027469,-9.2869673,-9.2873376,334.27446
9039,near,tractor,truck,0.0053315804,-7.1818624,-7.1872082,1010.7313
9203,near,tractor,truck,0.0015367397,-8.8251371,-8.8266751,1250.5989
9259,near,tractor,truck,0.0040359408,-7.8245807,-7.8286248,1305.2995
9288,near,tractor,truck,0.0016714823,-7.9217792,-7.923452,404.78226
9395,near,tractor,deer,0.40271968,-3.0658371,-3.5812059,3956.9566
9673,near,tractor,dog,0.24978063,-4.1951132,-4.4825028,3177.3305
9704,near,tractor,truck,0.0049896037,-8.9242907,-8.9292928,1136.1691
9708,near,tractor,truck,0.022346716,-6.3796377,-6.4022379,1835.2108
9807,near,tractor,automobile,0.028836698,-7.4290299,-7.4582906,1758.4658
9922,near,tractor,bird,0.038496945,-6.1241474,-6.163405,2231.3611
9969,near,tractor,truck,0.041842174,-5.5163426,-5.5590854,2321.4128
17,near,wolf,cat,0.035495132,-8.3755541,-8.4116945,1925.883
214,near,wolf,cat,0.017736239,-6.7490892,-6.7669847,1585.207
255,near,wolf,dog,0.01848671,-8.3501329,-8.3687927,1464.3999
471,near,wolf,cat,0.012993557,-7.3599019,-7.3729806,1528.8833
632,near,wolf,cat,0.24941821,-6.8286691,-7.1155757,2727.5377
653,near,wolf,cat,0.071457221,-6.2634778,-6.3376166,2381.5492
684,near,wolf,dog,0.30962076,-6.1335096,-6.5040238,3267.5166
712,near,wolf,dog,0.14098917,-6.3819566,-6.5339303,2479.1803
720,near,wolf,dog,0.00013780982,-11.021502,-11.021639,551.68596
809,near,wolf,dog,0.00064358523,-9.3169851,-9.3176289,588.5124
897,near,wolf,cat,0.00016657543,-10.288795,-10.288962,364.09644
939,near,wolf,cat,0.010392812,-8.8010788,-8.811526,1793.1406
1026,near,wolf,dog,0.0049452778,-7.8875294,-7.8924869,848.0103
1345,near,wolf,cat,0.00028313195,-9.8970213,-9.8973045,856.49897
1519,near,wolf,dog,0.0030416525,-9.4201479,-9.4231942,1288.1751
1752,near,wolf,cat,0.0084160737,-7.6412959,-7.6497476,986.79765
1937,near,wolf,cat,0.17830112,-6.2128372,-6.4092185,2371.8248
2064,near,wolf,dog,0.0055764537,-7.7143569,-7.719949,1420.4886
2102,near,wolf,bird,0.0013507446,-8.920187,-8.9215387,657.69939
2219,near,wolf,dog,0.00095349755,-8.9177504,-8.9187043,440.50013
2337,near,wolf,horse,0.079538789,-5.5628381,-5.6457185,2302.5975
2340,near,wolf,cat,0.0050735241,-8.0254335,-8.03052,1333.5705
2618,near,wolf,dog,0.060593954,-5.6800451,-5.7425526,1846.6895
2826,near,wolf,deer,0.00058931518,-9.4208708,-9.4214603,673.13613
2835,near,wolf,dog,0.0027731422,-8.0695696,-8.0723466,665.74753
2842,near,wolf,cat,0.0023300558,-8.6047812,-8.6071139,639.68319
2933,near,wolf,cat,0.050872376,-6.0639548,-6.1161668,1629.311
2986,near,wolf,deer,0.27881894,-5.1109557,-5.4378208,3654.894
3219,near,wolf,cat,0.058936422,-6.730927,-6.7916716,2753.1204
3487,near,wolf,cat,0.0021896774,-9.3258057,-9.3279977,1247.0999
3538,near,wolf,dog,0.0012175232,-8.8109522,-8.8121705,374.99404
3613,near,wolf,dog,0.0074732263,-8.0009737,-8.008475,1137.7843
3663,near,wolf,cat,0.013975553,-7.0361481,-7.0502222,1182.955
3731,near,wolf,dog,0.0013747689,-8.5365458,-8.5379215,568.43076
3747,near,wolf,cat,0.074590925,-5.4543486,-5.531868,2143.7066
3817,near,wolf,dog,0.035012987,-6.9458747,-6.9815153,2257.6869
3849,near,wolf,dog,0.43636893,-4.7744927,-5.3478481,3184.8165
3877,near,wolf,cat,0.00044954046,-9.7879725,-9.7884221,1287.2155
3886,near,wolf,dog,0.000732311,-8.8146639,-8.8153965,548.17231
3927,near,wolf,cat,0.091674228,-6.039597,-6.1357492,2394.169
4153,near,wolf,cat,0.0746904,-6.0191512,-6.0967781,2291.6294
4225,near,wolf,dog,0.48453031,-4.7171717,-5.3798484,3858.3163
4283,near,wolf,cat,0.026576054,-7.0098391,-7.0367746,1442.5602
4285,near,wolf,dog,0.00028454414,-10.039111,-10.039396,991.77207
4294,near,wolf,deer,0.062518118,-6.2749572,-6.339515,1959.2539
4378,near,wolf,dog,0.099446358,-7.6834693,-7.7882148,2250.1361
4470,near,wolf,cat,0.0050787041,-7.5446024,-7.549694,804.59308
4602,near,wolf,dog,0.0030725668,-8.5294323,-8.5325096,898.54407
5031,near,wolf,cat,0.12507557,-5.4809446,-5.6145624,2446.1387
5078,near,wolf,dog,0.0001657373,-9.9053049,-9.9054707,312.65818
5291,near,wolf,dog,0.0028709682,-8.6463776,-8.6492527,739.14426
5408,near,wolf,cat,0.10121094,-5.4122038,-5.5189107,2755.9681
5425,near,wolf,dog,0.0003297791,-9.5296888,-9.5300187,246.32277
5781,near,wolf,cat,0.0019986211,-8.1192799,-8.1212805,548.31979
5911,near,wolf,cat,0.21482272,-4.1251569,-4.3670026,3699.1081
5912,near,wolf,cat,0.10282611,-4.739037,-4.8475426,2494.732
6010,near,wolf,deer,0.00019532023,-10.19908,-10.199276,801.33031
6132,near,wolf,cat,0.0021726195,-8.5613146,-8.5634896,639.95369
6160,near,wolf,cat,0.13942521,-5.433476,-5.5836307,2768.4192
6178,near,wolf,dog,0.003187208,-7.7754016,-7.7785939,709.24982
6324,near,wolf,dog,0.32274627,-5.9834166,-6.3731258,3133.8811
6433,near,wolf,cat,0.02163308,-7.2471361,-7.2690066,1491.5442
6447,near,wolf,dog,0.38994161,-5.2779732,-5.7721738,3584.9627
6528,near,wolf,cat,0.13275559,-6.8765311,-7.0189656,2796.2724
6552,near,wolf,cat,0.00036198425,-9.5256863,-9.5260483,340.47423
6561,near,wolf,cat,0.25699045,-4.7353497,-5.032396,3302.6944
6652,near,wolf,horse,0.44663597,-5.5056777,-6.0974169,4127.4021
6746,near,wolf,cat,0.069461694,-7.2558403,-7.3278323,2378.1651
6967,near,wolf,dog,0.00038716761,-9.5595436,-9.5599309,398.36711
7028,near,wolf,cat,0.002187944,-8.9211636,-8.9233539,974.91247
7087,near,wolf,cat,0.0094461844,-9.3068819,-9.316373,1623.158
7125,near,wolf,cat,0.09355476,-7.0720701,-7.1702948,2043.4005
7135,near,wolf,dog,0.00017466581,-10.111238,-10.111412,338.33829
7308,near,wolf,dog,0.0097249566,-7.8169785,-7.826751,902.57656
7375,near,wolf,cat,0.0051653356,-7.81288,-7.8180588,939.72138
7472,near,wolf,horse,0.064723159,-6.3679242,-6.4348369,1932.0217
7561,near,wolf,cat,0.073430637,-6.9985642,-7.0748306,2561.7078
7582,near,wolf,deer,0.021341165,-7.105298,-7.1268702,1935.0519
7650,near,wolf,dog,0.13805776,-4.8946104,-5.0431774,2663.0004
7752,near,wolf,cat,0.0021563902,-7.9910188,-7.9931775,579.96836
7875,near,wolf,cat,0.012589911,-6.9235258,-6.9361956,1289.3739
7980,near,wolf,dog,0.00012315513,-10.528514,-10.528637,561.38735
8101,near,wolf,cat,0.13570116,-6.226594,-6.3724307,2113.0596
8407,near,wolf,cat,0.0096216546,-7.6600919,-7.6697601,1586.8213
8418,near,wolf,cat,0.0031771905,-8.6757631,-8.6789454,1028.4072
8535,near,wolf,dog,0.1151113,-7.0357504,-7.1580438,2074.4872
8634,near,wolf,cat,0.022693996,-7.2712035,-7.294159,1968.2484
8713,near,wolf,dog,0.00090701384,-8.7033358,-8.7042432,367.6207
8918,near,wolf,frog,0.33415699,-4.2852945,-4.6919959,2954.7138
8960,near,wolf,cat,0.15843996,-5.7281699,-5.9006678,2790.9389
9231,near,wolf,cat,0.00031061547,-10.25055,-10.250861,872.39411
9317,near,wolf,cat,0.0039291697,-8.1506433,-8.1545803,1321.9158
9346,near,wolf,dog,0.021937835,-6.5569925,-6.5791746,2651.2143
9587,near,wolf,cat,0.00062286064,-9.3255863,-9.3262094,312.31422
9768,near,wolf,cat,0.022459508,-6.6834984,-6.7062139,1899.1358
9790,near,wolf,cat,0.00036407582,-10.129376,-10.129741,425.47347
9886,near,wolf,dog,0.013069084,-6.7798204,-6.7929757,2110.6042
9942,near,wolf,dog,0.20249551,-4.9244609,-5.1507287,2706.9343
9948,near,wolf,deer,0.35108346,-4.5042777,-4.9367289,3697.61
9965,near,wolf,dog,0.0075396887,-7.6296587,-7.637227,1192.5045
242,near,fox,horse,0.0093730544,-7.2367392,-7.2461564,1264.43
338,near,fox,dog,0.047182593,-8.0006886,-8.0490205,1876.2112
351,near,fox,cat,0.00046749439,-10.057571,-10.058039,1104.7088
669,near,fox,cat,0.072830055,-6.2651958,-6.3408142,2236.8058
959,near,fox,dog,0.21129168,-6.4141936,-6.6515523,3535.8484
969,near,fox,cat,0.062738014,-6.2462659,-6.3110583,2496.1328
1133,near,fox,deer,0.0014466418,-8.5587959,-8.5602436,698.56778
1227,near,fox,cat,0.033121388,-6.6529074,-6.6865897,2277.3441
1320,near,fox,deer,0.10811586,-6.544405,-6.658824,2676.824
1403,near,fox,deer,0.49743657,-6.7629542,-7.4509876,3824.6967
1425,near,fox,deer,0.034696096,-7.1088395,-7.1441518,1918.4822
1432,near,fox,cat,0.38694723,-5.9765353,-6.4658396,3692.6339
1498,near,fox,cat,0.0046948825,-7.7286863,-7.7333923,1437.1868
1645,near,fox,dog,0.38347225,-5.3817549,-5.8654068,3053.9184
1698,near,fox,deer,0.00073508043,-8.8335962,-8.8343316,430.81503
1783,near,fox,cat,0.19932542,-5.7583351,-5.9806358,3081.0998
1799,near,fox,deer,0.037471547,-7.1571369,-7.1953286,2393.1337
2131,near,fox,deer,0.42861701,-3.1139357,-3.6736313,4621.2056
2336,near,fox,deer,0.013400792,-7.1649837,-7.1784751,1313.2548
2349,near,fox,deer,0.023107232,-7.826345,-7.8497234,2126.136
2356,near,fox,deer,0.047194256,-6.2019534,-6.2502976,2421.5714
2435,near,fox,cat,0.024967078,-7.5228114,-7.5480955,2182.1095
2518,near,fox,deer,0.15191816,-6.1817808,-6.346559,2742.4363
2544,near,fox,deer,0.00091086652,-10.068039,-10.06895,1997.2477
2756,near,fox,cat,0.014181781,-7.5770068,-7.5912901,1346.0822
2828,near,fox,cat,0.21187771,-5.9373069,-6.1754089,2932.1697
2891,near,fox,cat,0.017501161,-6.847209,-6.8648651,1418.2544
3136,near,fox,cat,0.11414077,-5.0734682,-5.1946654,2814.1078
3368,near,fox,deer,0.37362364,-4.7718053,-5.2396092,4435.0986
3605,near,fox,dog,0.0014298698,-8.9331903,-8.9346212,806.24781
3607,near,fox,deer,0.0066200938,-7.5767446,-7.5833867,1122.7891
3608,near,fox,cat,0.0061368523,-7.6304097,-7.6365655,1180.4715
3644,near,fox,deer,0.010849493,-7.1778426,-7.1887514,1371.9566
3760,near,fox,cat,0.00062628549,-9.1423006,-9.1429271,1079.6222
3823,near,fox,cat,0.0057686509,-8.2684202,-8.2742056,970.01162
3908,near,fox,dog,0.1167306,-7.1242905,-7.2484155,2639.3003
4003,near,fox,deer,0.014766659,-7.6410813,-7.6559581,1697.2746
4004,near,fox,cat,0.057285644,-7.2242727,-7.2832647,1930.7621
4049,near,fox,dog,0.28572955,-4.3990307,-4.7355243,3472.5446
4182,near,fox,deer,0.30824767,-4.7722697,-5.140797,2943.6372
4255,near,fox,deer,0.042778745,-6.9711294,-7.0148501,2397.0341
4264,near,fox,deer,0.00029491129,-9.6182137,-9.6185086,556.10933
4277,near,fox,dog,0.12835057,-6.6074104,-6.7447784,2132.5247
4313,near,fox,cat,0.014430128,-7.127924,-7.1424592,1241.5222
4341,near,fox,airplane,0.11268499,-6.5720448,-6.6916001,3554.109
4441,near,fox,dog,0.045336869,-5.1630383,-5.209435,1796.4227
4621,near,fox,deer,0.016727921,-7.5673165,-7.5841859,2306.9563
4703,near,fox,cat,0.039500051,-6.7452283,-6.7855296,1531.0471
4706,near,fox,cat,0.00012114157,-10.549298,-10.549419,835.86507
4754,near,fox,deer,0.011269153,-7.1068578,-7.1181909,1417.742
4878,near,fox,dog,0.57742447,-2.3903017,-3.2516888,4264.8786
4889,near,fox,horse,0.0011446389,-8.2508364,-8.2519817,206.52033
4991,near,fox,dog,0.03738583,-6.6350832,-6.6731858,1989.1475
5084,near,fox,deer,0.1772098,-6.5832434,-6.7782974,2587.377
5619,near,fox,cat,0.02825572,-6.2174263,-6.2460889,1973.6056
5726,near,fox,bird,0.0008723673,-8.8950806,-8.8959533,617.77079
5832,near,fox,deer,0.00029308748,-10.17974,-10.180033,644.04627
5889,near,fox,deer,0.01324712,-6.9351277,-6.9484634,1391.7887
5896,near,fox,cat,0.64109448,-3.5052192,-4.5299153,5145.9048
5945,near,fox,horse,0.10937198,-4.741847,-4.8576755,2501.9673
6080,near,fox,cat,0.58214421,-4.3849092,-5.2575281,4456.0145
6162,near,fox,cat,0.0012624268,-8.9805603,-8.9818235,696.2987
6163,near,fox,deer,0.00010619903,-10.450871,-10.450978,548.84472
6469,near,fox,deer,0.01970377,-7.8356314,-7.8555318,2593.8837
6505,near,fox,cat,0.16742652,-6.1709151,-6.3541489,3766.2659
6545,near,fox,deer,0.0016851323,-8.144906,-8.1465926,615.64477
6693,near,fox,deer,0.27021016,-6.0387702,-6.3537689,3312.205
6816,near,fox,dog,0.0041263239,-7.4808989,-7.4850337,858.08907
7021,near,fox,cat,0.64273196,-3.0187099,-4.0479789,4902.8833
7141,near,fox,deer,0.35554291,-4.0382719,-4.4776189,3249.3901
7225,near,fox,cat,0.00022291835,-9.9225445,-9.9227674,478.53405
7248,near,fox,dog,0.0027425189,-8.1629086,-8.1656548,742.22861
7279,near,fox,cat,0.0071861937,-7.2058725,-7.2130847,1672.453
7317,near,fox,deer,0.00091793635,-9.2535391,-9.2544574,659.05686
7373,near,fox,cat,0.37027998,-4.0716295,-4.5341095,3718.3698
7503,near,fox,dog,0.074027853,-6.1863847,-6.2632958,2271.5329
7564,near,fox,cat,0.0051678493,-9.0324278,-9.037609,1354.8753
7621,near,fox,deer,0.014863999,-7.7800994,-7.795075,1619.0353
7799,near,fox,horse,0.026297819,-6.3955851,-6.4222349,1357.6728
7924,near,fox,cat,0.49456193,-4.8909965,-5.5733262,5182.6843
7973,near,fox,cat,0.0054112396,-7.2786431,-7.2840691,1338.6953
8100,near,fox,dog,0.1077613,-5.9220037,-6.0360253,3211.1216
8109,near,fox,deer,0.0005998121,-9.3923645,-9.3929645,576.41527
8132,near,fox,dog,0.11235131,-5.9226856,-6.0418649,3320.1482
8150,near,fox,cat,0.0083729846,-7.1821513,-7.1905596,1479.314
8185,near,fox,deer,0.30430355,-4.8342538,-5.1970956,3415.2691
8187,near,fox,cat,0.00038764316,-9.641387,-9.6417747,227.15963
8381,near,fox,frog,0.051586056,-5.4128652,-5.4658294,1856.6162
8405,near,fox,deer,0.015873718,-7.5747724,-7.5907734,2728.5501
8618,near,fox,deer,0.23659256,-4.7449951,-5.0149585,3195.6052
8672,near,fox,dog,0.48652117,-4.6737323,-5.3402788,3644.412
8715,near,fox,cat,0.00075056435,-8.8595648,-8.8603156,473.20857
8731,near,fox,cat,0.39023968,-6.9589577,-7.453647,3272.0814
8735,near,fox,cat,0.10430934,-5.8208871,-5.9310473,2531.9234
8762,near,fox,cat,0.51066417,-4.4457517,-5.1604579,3377.404
9148,near,fox,cat,0.12567212,-6.0402617,-6.1745616,2425.5846
9453,near,fox,cat,0.00049235206,-9.274313,-9.2748054,215.55748
9496,near,fox,bird,0.53936808,-4.2317705,-5.0069265,3964.1362
9686,near,fox,bird,0.17213492,-5.0297632,-5.2186683,2849.1745
9842,near,fox,deer,0.001674957,-9.1223917,-9.1240681,890.82785
58,near,leopard,cat,0.0026424681,-8.2839851,-8.2866311,866.06313
259,near,leopard,cat,0.40838421,-5.1715884,-5.6964863,3881.5848
274,near,leopard,frog,0.011947735,-6.5176167,-6.5296364,903.92594
288,near,leopard,frog,0.40007451,-4.8238478,-5.3347976,3643.0898
313,near,leopard,frog,0.079147572,-6.2914586,-6.3739141,1904.2201
425,near,leopard,frog,0.020471524,-6.7159743,-6.7366583,1361.1554
477,near,leopard,dog,0.25865313,-4.7382922,-5.0375789,2841.1908
555,near,leopard,cat,0.012346279,-9.0203466,-9.0327698,2575.4129
702,near,leopard,bird,0.20358673,-4.2115669,-4.439204,3749.0877
945,near,leopard,frog,0.064860262,-5.917202,-5.9842613,1710.0507
952,near,leopard,cat,0.0031008139,-8.3605719,-8.3636775,1326.4584
1084,near,leopard,deer,0.010715387,-7.7033992,-7.7141724,1388.3087
1324,near,leopard,frog,0.31758797,-5.6356277,-6.0177494,3007.553
1328,near,leopard,dog,0.04491627,-5.5918722,-5.6378285,2152.3884
1570,near,leopard,cat,0.0068235375,-7.6755061,-7.682353,1408.1003
1607,near,leopard,frog,0.031501697,-6.6852574,-6.717266,1436.5202
1620,near,leopard,cat,0.41055735,-4.6192861,-5.1478639,4227.4061
1771,near,leopard,deer,0.041072103,-7.5381284,-7.5800678,1903.1353
1843,near,leopard,deer,0.001294774,-9.0513477,-9.0526433,631.95124
1994,near,leopard,frog,0.0022185642,-8.3484392,-8.3506602,905.52602
2211,near,leopard,deer,0.225804,-6.0663409,-6.3222711,2523.0674
2570,near,leopard,cat,0.0019276347,-8.5040941,-8.5060236,1047.7073
2647,near,leopard,bird,0.30521864,-7.0665412,-7.4306993,3491.9789
2678,near,leopard,cat,0.075564765,-6.3140073,-6.3925796,3001.2723
3009,near,leopard,deer,0.12919305,-5.2159295,-5.3542645,3181.4272
3074,near,leopard,frog,0.074879813,-5.992372,-6.0702037,1966.3749
3104,near,leopard,cat,0.00032875813,-9.484951,-9.4852798,165.35595
3200,near,leopard,cat,0.41204049,-5.2442183,-5.7753156,2830.4654
3291,near,leopard,bird,0.10500798,-6.2414794,-6.3524199,3088.3096
3338,near,leopard,cat,0.066116818,-6.9692006,-7.0376045,1961.2975
3346,near,leopard,cat,0.088759411,-5.2422485,-5.3351969,3050.1632
3379,near,leopard,bird,0.0019216597,-9.151022,-9.1529455,848.40368
3549,near,leopard,deer,0.0076029216,-8.2672558,-8.2748878,1461.1622
3567,near,leopard,dog,0.0014712295,-8.7197447,-8.721217,818.95334
4118,near,leopard,frog,0.13925819,-5.5512118,-5.7011725,2513.0281
4238,near,leopard,dog,0.00073001877,-8.9326305,-8.9333608,275.60258
4278,near,leopard,bird,0.48271685,-3.6390297,-4.2981946,4409.8067
4320,near,leopard,cat,0.013010328,-7.5342021,-7.5472978,2885.9268
4609,near,leopard,cat,0.098406796,-5.5752411,-5.6788329,2878.5067
4611,near,leopard,frog,0.033582064,-6.2480378,-6.2821967,1505.7604
4677,near,leopard,cat,0.00011745897,-10.757448,-10.757566,297.24119
4943,near,leopard,deer,0.02269765,-6.8295999,-6.8525591,2312.0835
4971,near,leopard,cat,0.049733778,-6.1167126,-6.1677257,2289.0739
4992,near,leopard,cat,0.15281944,-5.4883418,-5.6541832,3177.0684
5016,near,leopard,deer,0.17904518,-5.9018703,-6.0991574,3222.2889
5109,near,leopard,frog,0.37070744,-5.1886811,-5.6518401,3108.99
5142,near,leopard,cat,0.077777779,-5.6047583,-5.6857273,2364.5945
5185,near,leopard,dog,0.56033448,-3.4214029,-4.2431439,4139.8837
5210,near,leopard,cat,0.064415943,-4.9975739,-5.0641581,2041.5714
5231,near,leopard,frog,0.069537341,-5.9188824,-5.9909557,2369.3913
5316,near,leopard,cat,0.01129051,-8.1172733,-8.1286281,2186.7399
5328,near,leopard,deer,0.023840771,-6.6865969,-6.7107264,1893.7123
5399,near,leopard,cat,0.00078932188,-8.9015646,-8.9023542,513.1965
5449,near,leopard,frog,0.56694654,-3.461292,-4.2981861,4910.3442
5458,near,leopard,cat,0.12753648,-5.0670614,-5.2034959,2926.2199
5472,near,leopard,frog,0.46257457,-4.7091908,-5.3301561,3896.1847
5478,near,leopard,deer,0.028130646,-6.6807094,-6.7092433,2486.714
5698,near,leopard,frog,0.00067272638,-9.0479841,-9.0486571,411.26437
5819,near,leopard,cat,0.0065697231,-7.3606801,-7.3672715,1679.807
5905,near,leopard,frog,0.0024708826,-8.0376005,-8.0400745,685.42807
6055,near,leopard,cat,0.00018150826,-11.645954,-11.646136,1689.8999
6061,near,leopard,cat,0.18365029,-5.3012028,-5.5041152,3784.9954
6293,near,leopard,cat,0.50156921,-3.6046004,-4.300891,4462.6627
6395,near,leopard,frog,0.0020356779,-8.5213518,-8.5233896,740.88729
6401,near,leopard,frog,0.00097933788,-8.8310623,-8.8320421,571.30548
6409,near,leopard,cat,0.0062967519,-7.433754,-7.4400706,1842.0431
6735,near,leopard,cat,0.0068378955,-7.6764951,-7.6833565,1457.7656
6767,near,leopard,frog,0.081101743,-6.98247,-7.0670499,1839.9885
6924,near,leopard,frog,0.0024120886,-7.9801879,-7.9826029,733.57516
7078,near,leopard,dog,0.6986269,-2.6799355,-3.8793417,4070.4678
7283,near,leopard,deer,0.055980471,-6.5926981,-6.6503065,3072.6185
7367,near,leopard,cat,0.018961842,-7.2660847,-7.2852286,1822.7855
7407,near,leopard,cat,0.089035024,-6.6751695,-6.7684203,3005.1422
7412,near,leopard,frog,0.050895145,-7.0418096,-7.0940456,2308.0372
7417,near,leopard,frog,0.27347031,-4.5716968,-4.8911727,2912.3793
7427,near,leopard,cat,0.0024209781,-8.0278301,-8.030254,979.98899
7495,near,leopard,deer,0.015173912,-6.7845559,-6.7998461,1355.5856
7609,near,leopard,cat,0.41297379,-4.1573157,-4.6900015,3691.4102
7772,near,leopard,deer,0.0015783817,-8.1957722,-8.1973518,481.3086
7950,near,leopard,dog,0.21271836,-5.0670958,-5.306265,2497.7786
7974,near,leopard,cat,0.45757224,-2.7810953,-3.3927956,4054.2008
8310,near,leopard,frog,0.26410576,-4.42347,-4.7301389,2873.0007
8324,near,leopard,cat,0.0029033163,-8.4134436,-8.4163511,2223.6845
8334,near,leopard,frog,0.0058686995,-7.7236128,-7.7294988,1154.476
8454,near,leopard,cat,0.029381049,-6.9004273,-6.9302487,1982.1399
8504,near,leopard,cat,0.1229923,-5.2690148,-5.4002543,2262.4763
8695,near,leopard,frog,0.026980217,-7.0223603,-7.0497112,1656.7677
8774,near,leopard,cat,0.18331688,-5.8510795,-6.0535836,3618.9909
8904,near,leopard,frog,0.024045708,-7.9109497,-7.9352892,1942.4117
9058,near,leopard,frog,0.22068114,-4.9475493,-5.1968843,3322.0929
9187,near,leopard,cat,0.0001577672,-10.590612,-10.59077,428.44622
9238,near,leopard,frog,0.0087862918,-7.6370244,-7.6458495,1301.9098
9261,near,leopard,frog,0.00082057398,-9.14886,-9.1496809,451.67737
9318,near,leopard,bird,0.47059353,-3.9213293,-4.557328,4482.8507
9406,near,leopard,cat,0.0456222,-7.2085018,-7.2551975,2267.9578
9575,near,leopard,frog,0.00063292496,-9.114233,-9.1148661,212.75271
9612,near,leopard,frog,0.001147142,-8.6368628,-8.6380106,375.42925
9914,near,leopard,frog,0.099292416,-6.0205312,-6.1251058,3400.4695
9936,near,leopard,cat,0.032719798,-6.8678603,-6.9011274,2134.3893
9998,near,leopard,frog,0.030685483,-6.7737551,-6.8049212,1707.5496
6,near,camel,horse,0.62604382,-2.3198481,-3.3034647,4460.9638
62,near,camel,horse,0.20125187,-6.2003922,-6.4251019,3352.0975
317,near,camel,bird,0.43279188,-4.7574654,-5.3244944,3464.5786
540,near,camel,deer,0.016605309,-8.5508995,-8.5676442,2296.1905
650,near,camel,bird,0.101741,-6.2467718,-6.3540686,3257.8758
717,near,camel,horse,0.14567688,-4.4595189,-4.6169647,2296.9044
751,near,camel,cat,0.39391751,-4.4334998,-4.934239,4096.2651
769,near,camel,airplane,0.01422095,-6.4823275,-6.4966505,1363.4974
811,near,camel,deer,0.0020433379,-9.7276011,-9.7296465,1271.7582
900,near,camel,deer,0.0013490371,-8.4170332,-8.4183831,774.70381
902,near,camel,dog,0.43770772,-4.5830259,-5.1587594,3478.5761
915,near,camel,dog,0.33730578,-5.7565331,-6.1679748,3547.2952
992,near,camel,horse,0.1484657,-5.961163,-6.1218785,2848.3342
1060,near,camel,horse,0.0027337462,-7.935369,-7.9381065,798.01955
1085,near,camel,dog,0.44214329,-4.0239491,-4.6076023,3901.4467
1184,near,camel,deer,0.093717528,-7.0671906,-7.1655949,2645.2977
1423,near,camel,dog,0.25293283,-4.9651866,-5.2567868,2593.1952
1510,near,camel,deer,0.024264659,-8.1794786,-8.2040425,2382.5487
1572,near,camel,deer,0.00064852486,-9.0198154,-9.0204642,382.57357
1573,near,camel,airplane,0.020186046,-6.0749741,-6.0953666,1855.7887
1588,near,camel,dog,0.015428793,-7.7809434,-7.7964924,1907.0232
1687,near,camel,dog,0.011343188,-7.4801922,-7.4916002,1191.2795
1882,near,camel,dog,0.050712432,-6.7151446,-6.7671881,2192.2352
2051,near,camel,horse,0.015454649,-7.6958013,-7.7113766,1568.7394
2145,near,camel,deer,0.027835217,-8.2046843,-8.2329142,2642.9459
2267,near,camel,horse,0.12711586,-5.7187338,-5.8546862,2376.8702
2315,near,camel,horse,0.0081748181,-6.9449658,-6.9531743,794.70253
2415,near,camel,deer,0.082897714,-5.9631405,-6.0496768,2510.561
2712,near,camel,deer,0.16328007,-6.728621,-6.9068869,3078.1779
